place_id,name,category,google_types,business_status,formatted_address,vicinity,latitude,longitude,plus_code_global,plus_code_compound,rating,user_ratings_total,website,formatted_phone_number,international_phone_number,google_maps_url,wheelchair_accessible,editorial_summary,icon_url,opening_hours_available,collected_at
ChIJhSq7RVjO7kYRGbreNlrxrGA,"DUO Systems, Granulu katli, Easypell, Okofen, Saules kolektori, Pellesol",business_centers,"establishment,point_of_interest",OPERATIONAL,"Dukāti (Filču rūpnīcas teritorija, Dzidriņas, Stopiņu pagasts, Ropažu novads, LV-2130, Latvia","Dukāti (Filču rūpnīcas teritorija, Dzidriņas",56.94627569999999,24.3142145,9G86W8W7+GM,"W8W7+GM Dzidriņas, Stopiņu pagasts, Latvia",5.0,6.0,http://www.duo.lv/,29 105 049,+371 29 105 049,https://maps.google.com/?cid=6966208093405231641,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,False,2025-10-26T12:14:25.143292
ChIJrQ-ESbrM7kYRps6jbSOQTa4,Vasenin,business_centers,"establishment,point_of_interest",OPERATIONAL,"Akas iela 1a, Sunīši, Rīgas raj, Ropažu novads, LV-2137, Latvia","Akas iela 1a, Sunīši",56.96915199999999,24.370894,9G86X99C+M9,"X99C+M9 Sunīši, Garkalnes pagasts, Ropaži Municipality, Latvia",3.0,1.0,,26 108 980,+371 26 108 980,https://maps.google.com/?cid=12559853417643888294,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:14:25.305919
ChIJZ3BO8NnM7kYRGL9tC71-WaE,"Ensat , SIA",business_centers,"establishment,point_of_interest",OPERATIONAL,"Stopiņu n., Stopiņu pagasts, Ropažu novads, LV-2118, Latvia",Stopiņu n.,56.94685399999999,24.351775,,,,,,67 627 249,+371 67 627 249,https://maps.google.com/?cid=11626463263439306520,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:14:25.462335
ChIJZ3BO8NnM7kYRn4buQwUauc0,Rigas pilsetas Dzivnieku patversme,business_centers,"establishment,point_of_interest",OPERATIONAL,"Ozolaine, Līči, Stopiņu pagasts, Ropažu novads, LV-2118, Latvia","Ozolaine, Līči",56.95478689999999,24.3483091,9G86X83X+W8,"X83X+W8 Līči, Stopiņu pagasts, Latvia",4.6,14.0,http://www.ridzivnieki.lv/,27 803 333,+371 27 803 333,https://maps.google.com/?cid=14823908258383562399,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:14:25.636175
ChIJYytpSMPM7kYRwIAU5g1bbjg,Ulubele dzīvnieku patversme Līči,business_centers,"establishment,pet_store,point_of_interest,store,veterinary_care",OPERATIONAL,"Ozolaine, Stopiņu pagasts, Ropažu novads, LV-2118, Latvia",Ozolaine,56.9547849,24.3483393,9G86X83X+W8,"X83X+W8 Līči, Stopiņu pagasts, Latvia",4.7,1006.0,http://www.ulubele.org/,20 203 333,+371 20 203 333,https://maps.google.com/?cid=4066287628814942400,True,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,True,2025-10-26T12:14:25.802476
ChIJ50f_HtHM7kYRD018xlbalX0,Swedbank,business_centers,"atm,establishment,finance,point_of_interest",OPERATIONAL,"Līči, Stopiņu pagasts, Ropaži Municipality, LV-2118, Latvia",Līči,56.9475507,24.3597901,9G86W9X5+2W,"W9X5+2W Līči, Stopiņu pagasts, Latvia",,,http://swedbank.lv/,67 444 444,+371 67 444 444,https://maps.google.com/?cid=9049379092502957327,True,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/atm-71.png,True,2025-10-26T12:14:25.959005
ChIJr5ptssXM7kYRR0CA-KNOxiQ,"RB Namnieks , SIA",business_centers,"establishment,point_of_interest",OPERATIONAL,"Birzītes iela 1, Līči, Stopiņu pagasts, Ropažu novads, LV-2118, Latvia","Birzītes iela 1, Līči",56.953269,24.3604547,9G86X936+85,"X936+85 Līči, Stopiņu pagasts, Latvia",5.0,5.0,http://www.rbnamnieks.lv/,29 416 816,+371 29 416 816,https://maps.google.com/?cid=2649891896909905991,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,False,2025-10-26T12:14:26.156663
ChIJ0z3yZe3Q7kYRe_oaljquATQ,"Credo Baltic, LTD",business_centers,"establishment,point_of_interest",OPERATIONAL,"Šalku iela 5, Dzidriņas, Ropaži, Stopiņu pagasts, Ropažu novads, LV-2130, Latvia","Šalku iela 5, Dzidriņas, Ropaži",56.9427234,24.3291139,9G86W8VH+3J,"W8VH+3J Dzidriņas, Stopiņu pagasts, Latvia",5.0,2.0,https://www.credobaltic.lv/,67 703 337,+371 67 703 337,https://maps.google.com/?cid=3747467931598649979,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,False,2025-10-26T12:14:26.320840
ChIJyXMDvFfM7kYRWVbqQDU9cdI,Merida-Latvija SIA,business_centers,"establishment,point_of_interest",OPERATIONAL,"Nautrēnu iela 12, Vidzemes priekšpilsēta, Rīga, LV-1079, Latvia","Nautrēnu iela 12, Vidzemes priekšpilsēta, Rīga",56.9623694,24.3018736,9G86X862+WP,"X862+WP Riga, Rīgas pilsēta, Riga, Latvia",3.0,5.0,http://www.merida.lv/,22 017 109,+371 22 017 109,https://maps.google.com/?cid=15163968719264831065,False,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,False,2025-10-26T12:14:26.487035
ChIJM8_LMysz6UYRsqme-WStjSw,Kulpi,business_centers,"establishment,point_of_interest",OPERATIONAL,"Kulpi iela, Līči, Stopiņu n, Ropažu novads, LV-2118, Latvia","Kulpi iela, Līči",56.9416763,24.3699081,,,4.4,12.0,,63 011 705,+371 63 011 705,https://maps.google.com/?cid=3210412758581291442,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:14:26.662174
ChIJR-2a5BjN7kYR5u1DcO7aGsM,"Sakaru buves serviss , SIA",business_centers,"establishment,point_of_interest",OPERATIONAL,"Dārza iela 2, Dārza 2, Stopiņu pagasts, Ropažu novads, LV-2130, Latvia","Dārza iela 2, Dārza 2",56.9397921,24.3207184,9G86W8QC+W7,"W8QC+W7 Dzidriņas, Stopiņu pagasts, Latvia",,,,67 910 128,+371 67 910 128,https://maps.google.com/?cid=14058789904410996198,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:14:26.814037
ChIJs1sqxcrM7kYRPUaq9afi0Zw,"Mucenieki , patveruma mekletaju izmitinasanas centrs",business_centers,"establishment,point_of_interest",OPERATIONAL,"Jaunceltnes iela 2-8, Jaunceltnes-2, Ropažu pagasts, Ropažu novads, LV-2135, Latvia","Jaunceltnes iela 2-8, Jaunceltnes-2",56.95868189999999,24.3813739,9G86X95J+FG,"X95J+FG Mucenieki, Ropaži parish, Ropaži Municipality, Latvia",,,http://rs.gov.lv/,67 219 523,+371 67 219 523,https://maps.google.com/?cid=11300062151058277949,True,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,False,2025-10-26T12:14:26.965498
ChIJqU4gFhrN7kYRr1qgXt0FWaA,Apbedīšanas birojs SIA ''ADVENT'',business_centers,"establishment,point_of_interest",OPERATIONAL,"Meža kapi, Ulbroka, Stopiņu pagasts, Ropažu novads, LV-2130, Latvia","Meža kapi, Ulbroka",56.9391484,24.3122698,9G86W8Q6+MW,"W8Q6+MW Ulbroka, Stopiņu pagasts, Ropaži Municipality, Latvia",4.0,16.0,http://www.advent.lv/,20 228 752,+371 20 228 752,https://maps.google.com/?cid=11554272767329196719,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,True,2025-10-26T12:14:27.133291
ChIJV9JmnLXM7kYR59zos7kkxJ4,PERUZA,business_centers,"establishment,point_of_interest",OPERATIONAL,"Lejasrandoti, Mucenieki, Ropažu pagasts, Ropažu novads, LV-2137, Latvia","Lejasrandoti, Mucenieki",56.9600868,24.382164,9G86X96J+2V,"X96J+2V Mucenieki, Ropaži parish, Ropaži Municipality, Latvia",5.0,21.0,http://www.peruza.com/,67 248 036,+371 67 248 036,https://maps.google.com/?cid=11440309333433834727,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,False,2025-10-26T12:14:27.302681
ChIJzUIGe7XM7kYRDkr7UL9vCzY,SIA Baltplasts RKF,business_centers,"establishment,point_of_interest",OPERATIONAL,"Saimnieki, Mucenieki, Ropažu pagasts, Ropažu novads, LV-2137, Latvia","Saimnieki, Mucenieki",56.9598019,24.382709,9G86X95M+W3,"X95M+W3 Mucenieki, Ropaži parish, Ropaži Municipality, Latvia",5.0,2.0,http://www.baltplasts.lv/,20 221 102,+371 20 221 102,https://maps.google.com/?cid=3894329170280008206,False,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,False,2025-10-26T12:14:27.455330
ChIJM87shgHN7kYRakBPaAey90Q,Zemessardzes 19.nodrošinājuma bataljons,business_centers,"establishment,point_of_interest",OPERATIONAL,"Bataljons, Ulbroka, Stopiņu pagasts, Ropažu novads, LV-2130, Latvia","Bataljons, Ulbroka",56.9484695,24.3028369,9G86W8X3+94,"W8X3+94 Ulbroka, Stopiņu pagasts, Ropaži Municipality, Latvia",5.0,9.0,https://www.facebook.com/ZS19NB/,67 910 064,+371 67 910 064,https://maps.google.com/?cid=4969636458711171178,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,False,2025-10-26T12:14:27.616529
ChIJb6TooFfM7kYRlwmGq6idbVk,Juglas Papirs Ltd.,business_centers,"establishment,point_of_interest",OPERATIONAL,"Nautrēnu iela 12, Vidzemes priekšpilsēta, Rīga, LV-1079, Latvia","Nautrēnu iela 12, Vidzemes priekšpilsēta, Rīga",56.964021,24.3045922,9G86X873+JR,"X873+JR Riga, Rīgas pilsēta, Riga, Latvia",3.3,16.0,http://www.juglaspapirs.lv/,26 318 084,+371 26 318 084,https://maps.google.com/?cid=6443979989594802583,False,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,False,2025-10-26T12:14:27.778869
ChIJW-hF4hPN7kYRtsJ3oNahz8M,Ligo park,business_centers,"establishment,park,point_of_interest,tourist_attraction",OPERATIONAL,"Liepu iela 10B, Ulbroka, Stopiņu pagasts, Ropažu novads, LV-2130, Latvia","Liepu iela 10B, Ulbroka",56.9335216,24.3042593,9G86W8M3+CP,"W8M3+CP Ulbroka, Stopiņu pagasts, Ropaži Municipality, Latvia",4.5,656.0,,,,https://maps.google.com/?cid=14109674100762329782,True,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,True,2025-10-26T12:14:27.976756
ChIJyVisHU7O7kYRjaeJeRYUxfE,Koney,business_centers,"establishment,point_of_interest",OPERATIONAL,"Līgo iela 12, Vidzemes priekšpilsēta, Rīga, LV-2130, Latvia","Līgo iela 12, Vidzemes priekšpilsēta, Rīga",56.9337949,24.3013859,9G86W8M2+GH,"W8M2+GH Riga, Rīgas pilsēta, Riga, Latvia",,,,29 643 442,+371 29 643 442,https://maps.google.com/?cid=17421352820313532301,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:14:28.134447
ChIJF6A3Rw_N7kYRwx3Rz4oCiyU,"Stalleks , SIA",business_centers,"establishment,point_of_interest",OPERATIONAL,"Institūta iela 17, Institūta 17, Stopiņu pagasts, Ropažu novads, LV-2130, Latvia","Institūta iela 17, Institūta 17",56.9397405,24.2954511,9G86W7QW+V5,"W7QW+V5 Ulbroka, Stopiņu pagasts, Ropaži Municipality, Latvia",2.8,4.0,https://www.firmas.lv/profile/stalleks-sia/40003240505,29 243 955,+371 29 243 955,https://maps.google.com/?cid=2705258796381445571,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:14:28.304017
ChIJ6e-bYo_M7kYR7FC-g9NfL0A,Daces Pupolas Juridiskais birojs,business_centers,"establishment,point_of_interest",OPERATIONAL,"Dzirnavu iela 87-303, Rīga, LV-1011, Latvia","Dzirnavu iela 87-303, Rīga",56.98037489999999,24.3374646,,,4.1,9.0,,29 829 020,+371 29 829 020,https://maps.google.com/?cid=4625020704385814764,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:14:28.472460
ChIJ1-2M2gjN7kYRYNn_gSdI7Lc,SEB bankomāts,business_centers,"atm,establishment,finance,point_of_interest",OPERATIONAL,"Peldu iela 2, Ulbroka, Stopiņu pagasts, Ropažu novads, LV-2130, Latvia","Peldu iela 2, Ulbroka",56.939698,24.2918276,9G86W7QR+VP,"W7QR+VP Ulbroka, Stopiņu pagasts, Ropaži Municipality, Latvia",2.5,2.0,http://seb.lv/,,,https://maps.google.com/?cid=13253047137966479712,True,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/atm-71.png,True,2025-10-26T12:14:28.638881
ChIJPeVr9ULO7kYRq4zMmIBMfLQ,SIA Miljons IT,business_centers,"establishment,point_of_interest",OPERATIONAL,"Institūta iela 36-15, Ulbroka, Stopiņu pagasts, Ropažu novads, LV-2130, Latvia","Institūta iela 36-15, Ulbroka",56.9405693,24.2900678,9G86W7RR+62,"W7RR+62 Ulbroka, Stopiņu pagasts, Ropaži Municipality, Latvia",,,https://miljons.lv/,26 397 796,+371 26 397 796,https://maps.google.com/?cid=13005353939142216875,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,False,2025-10-26T12:14:28.787220
ChIJwWPjronM7kYRcZhx5_mxrnY,"Rumi U , SIA",business_centers,"establishment,point_of_interest",OPERATIONAL,"Karpu 3, Karpu iela 3, Berģi, Garkalnes pagasts, Ropažu novads, LV-2137, Latvia","Karpu 3, Karpu iela 3, Berģi",56.9791646,24.3263318,9G86X8HG+MG,"X8HG+MG Berģi, Garkalnes pagasts, Latvia",3.4,5.0,https://www.firmas.lv/profile/rumi-u-sia/40003520925,29 282 436,+371 29 282 436,https://maps.google.com/?cid=8551968429311105137,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:14:28.968560
ChIJj_U2xQjN7kYRgM1Zc5d3TIU,Elvi,business_centers,"establishment,food,grocery_or_supermarket,point_of_interest,store",OPERATIONAL,"Peldu iela 2, Ulbroka, Stopiņu pagasts, Ropažu novads, LV-2130, Latvia","Peldu iela 2, Ulbroka",56.9396412,24.2919409,9G86W7QR+VQ,"W7QR+VQ Ulbroka, Stopiņu pagasts, Ropaži Municipality, Latvia",4.1,630.0,https://elvi.lv/veikali/ulbroka-peldu-iela-2-lv-2130/,,,https://maps.google.com/?cid=9605183597633457536,True,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,True,2025-10-26T12:14:29.138253
ChIJE_D02gjN7kYR3jmAc1YaaEw,"BTA Insurance Company, tirdzniecibas punkts Ulbroka",business_centers,"establishment,point_of_interest",OPERATIONAL,"Peldu iela 2, Ulbroka, Stopiņu pagasts, Ropažu novads, LV-2130, Latvia","Peldu iela 2, Ulbroka",56.9394721,24.2917787,9G86W7QR+QP,"W7QR+QP Ulbroka, Stopiņu pagasts, Ropaži Municipality, Latvia",,,,67 910 038,+371 67 910 038,https://maps.google.com/?cid=5505679503067724254,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:14:29.304935
ChIJQxcpGxPN7kYRd17B64BtDJY,Kаzu salons Emi Nova,business_centers,"establishment,point_of_interest",OPERATIONAL,"Vāveru iela 14, Ulbroka, Stopiņu pagasts, Ropažu novads, LV-2130, Latvia","Vāveru iela 14, Ulbroka",56.9301659,24.3008522,9G86W8J2+38,"W8J2+38 Ulbroka, Stopiņu pagasts, Ropaži Municipality, Latvia",4.6,29.0,http://eminova.lv/,29 686 873,+371 29 686 873,https://maps.google.com/?cid=10812137205888278135,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,False,2025-10-26T12:14:29.476727
ChIJKzUA8wjN7kYRxMw9RGkLGDI,Apotheka aptieka,business_centers,"establishment,health,pharmacy,point_of_interest,store",OPERATIONAL,"Institūta iela 7, Ulbroka, Stopiņu pagasts, Ropažu novads, LV-2130, Latvia","Institūta iela 7, Ulbroka",56.94166370000001,24.2902912,9G86W7RR+M4,"W7RR+M4 Ulbroka, Stopiņu pagasts, Ropaži Municipality, Latvia",4.8,19.0,https://www.apotheka.lv/,66 118 520,+371 66 118 520,https://maps.google.com/?cid=3609647648081824964,True,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/pharmacy-71.png,False,2025-10-26T12:14:29.638248
ChIJ-UDPBajN7kYReeTBNsDGHoM,Ulbrokas biblioteka,business_centers,"establishment,library,point_of_interest",OPERATIONAL,"Institūta iela 3, Ulbroka, Stopiņu pagasts, Ropažu novads, LV-2130, Latvia","Institūta iela 3, Ulbroka",56.94250899999999,24.2897767,9G86W7VQ+2W,"W7VQ+2W Ulbroka, Stopiņu pagasts, Ropaži Municipality, Latvia",4.8,22.0,https://ulbrokasbiblioteka.lv/,67 910 503,+371 67 910 503,https://maps.google.com/?cid=9448207597124576377,True,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,False,2025-10-26T12:14:29.795442
ChIJp1dMljwz6UYRhp5mNULVBzE,Riga Shooting Center,business_centers,"establishment,point_of_interest",OPERATIONAL,"D, Silakrogs, Ropažu pagasts, Ropažu novads, LV-2133, Latvia","D, Silakrogs",56.9440074,24.4051175,9G86WCV4+J2,"WCV4+J2 Silakrogs, Ropaži parish, Ropaži Municipality, Latvia",4.8,103.0,https://ssk.lv/,20 137 718,+371 20 137 718,https://maps.google.com/?cid=3533026913035918982,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,True,2025-10-26T12:14:29.961390
ChIJ-UDPBajN7kYROLJ1xEZ3jqw,R1,business_centers,"car_repair,establishment,point_of_interest,store",OPERATIONAL,"Acones iela 2A, Ulbroka, Stopiņu pagasts, Ropažu novads, LV-2130, Latvia","Acones iela 2A, Ulbroka",56.94444439999999,24.2886111,9G86W7VQ+QC,"W7VQ+QC Ulbroka, Stopiņu pagasts, Ropaži Municipality, Latvia",4.6,550.0,http://www.r1riepas.lv/,67 910 555,+371 67 910 555,https://maps.google.com/?cid=12434006767043981880,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,False,2025-10-26T12:14:30.132792
ChIJWXEcfBLN7kYRS0VhN8k25kk,KRĪVU KLĒTS,business_centers,"establishment,museum,point_of_interest",OPERATIONAL,"m, Krīvu iela, Ulbroka, Stopiņu pagasts, Ropažu novads, LV-2130, Latvia","m, Krīvu iela, Ulbroka",56.932171,24.2966546,9G86W7JW+VM,"W7JW+VM Ulbroka, Stopiņu pagasts, Ropaži Municipality, Latvia",4.5,22.0,http://www.krivuklets.com/,29 464 547,+371 29 464 547,https://maps.google.com/?cid=5325003847257638219,True,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,,2025-10-26T12:14:30.304431
ChIJq3BTdajN7kYRNTg9x7Xr3ac,Armuss Ltd,business_centers,"establishment,food,point_of_interest",OPERATIONAL,"Institūta iela 1C, Ulbroka, Stopiņu pagasts, Ropažu novads, LV-2130, Latvia","Institūta iela 1C, Ulbroka",56.9436774,24.2854265,9G86W7VP+F5,"W7VP+F5 Ulbroka, Stopiņu pagasts, Ropaži Municipality, Latvia",4.6,38.0,http://www.armuss.lv/,29 349 640,+371 29 349 640,https://maps.google.com/?cid=12096083340151306293,True,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,False,2025-10-26T12:14:30.491230
ChIJH7os7qfE7kYRHPHZKD-YXRw,Riviera,business_centers,"establishment,lodging,point_of_interest",OPERATIONAL,"Vikingu iela 41, Jūrmala, LV-2010, Latvia","Vikingu iela 41, Jūrmala",56.995383,23.9176369,9G85XWW9+53,"XWW9+53 Jūrmala, Jūrmala pilsēta, Jūrmala, Latvia",3.5,4.0,https://riviera.hotelonia.com/,29 516 979,+371 29 516 979,https://maps.google.com/?cid=2043957202931806492,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,,2025-10-26T12:14:30.663498
ChIJBeG9MabE7kYRjhneGE2SRjM,Lašu 1A apartments,business_centers,"establishment,lodging,point_of_interest",OPERATIONAL,"Lašu iela 1A-apt.5, Jūrmala, LV-2010, Latvia","Lašu iela 1A-apt.5, Jūrmala",56.99446409999999,23.9214385,9G85XWVC+QH,"XWVC+QH Jūrmala, Jūrmala pilsēta, Jūrmala, Latvia",5.0,1.0,,29 516 117,+371 29 516 117,https://maps.google.com/?cid=3694801404131416462,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,,2025-10-26T12:14:30.823662
ChIJjezioxrd7kYRwlJ9errDSCw,Osobnyak,business_centers,"establishment,lodging,point_of_interest",OPERATIONAL,"Ērgļu iela 6, Jūrmala, LV-2015, Latvia","Ērgļu iela 6, Jūrmala",56.9734142,23.7907589,9G85XQFR+98,"XQFR+98 Jūrmala, Jūrmala pilsēta, Jūrmala, Latvia",4.8,68.0,https://osobnyak-jurmala.worhot.com/,27 797 779,+371 27 797 779,https://maps.google.com/?cid=3191015541678363330,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,,2025-10-26T12:14:31.001880
ChIJ4a6bLK_c7kYRzUgNR-QWf7U,Jurmala Waterski & Wakeboard park,business_centers,"establishment,point_of_interest,store",CLOSED_TEMPORARILY,"Smilgas, Jūrmala, LV-2010, Latvia","Smilgas, Jūrmala",56.9787902,23.8893909,9G85XVHQ+GQ,"XVHQ+GQ Jūrmala, Jūrmala pilsēta, Jūrmala, Latvia",4.6,118.0,https://www.waterskis.lv/,28 067 676,+371 28 067 676,https://maps.google.com/?cid=13078197012607617229,False,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:14:31.212518
ChIJ_fjJL9zc7kYR-rGfTk1boBY,Cottage Dzintars,business_centers,"establishment,lodging,point_of_interest",OPERATIONAL,"Dzintaru prospekts 52, Jūrmala, LV-2015, Latvia","Dzintaru prospekts 52, Jūrmala",56.9800398,23.8293692,9G85XRJH+2P,"XRJH+2P Jūrmala, Jūrmala pilsēta, Jūrmala, Latvia",4.5,22.0,https://cottage-dzintars.worhot.com/,27 099 099,+371 27 099 099,https://maps.google.com/?cid=1630403452697817594,False,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,,2025-10-26T12:14:31.386180
ChIJfXqm-rDc7kYRd6RNdHYt63c,Specializētā airēšanas sporta skola,business_centers,"establishment,point_of_interest",OPERATIONAL,"Vikingu iela 6, Jūrmala, LV-2010, Latvia","Vikingu iela 6, Jūrmala",56.98140489999999,23.8752664,9G85XVJG+H4,"XVJG+H4 Jūrmala, Jūrmala pilsēta, Jūrmala, Latvia",,,,,,https://maps.google.com/?cid=8641050296821064823,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,,2025-10-26T12:14:31.534852
ChIJHcK76CXQ7kYRu9rtwbvsJSQ,Divesport,business_centers,"establishment,point_of_interest,travel_agency",OPERATIONAL,"Stiebru iela 15, Mežāres, Babītes pagasts, Mārupes novads, LV-2101, Latvia","Stiebru iela 15, Mežāres",56.98221059999999,23.9738551,9G85XXJF+VG,"XXJF+VG Mežāres, Babīte parish, Mārupe Municipality, Latvia",4.8,31.0,http://divesport.lv/,29 284 178,+371 29 284 178,https://maps.google.com/?cid=2604748250660330171,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,True,2025-10-26T12:14:31.703084
ChIJXXTMc1jD7kYRhpiGvBosbno,Jūrmala Open-Air Museum,business_centers,"establishment,museum,point_of_interest,tourist_attraction",OPERATIONAL,"Tīklu iela 1A, Jūrmala, LV-2010, Latvia","Ragakāpa, Tīklu iela 1A, Jūrmala",56.9961466,23.9156572,9G85XWW8+F7,"XWW8+F7 Jūrmala, Jūrmala pilsēta, Jūrmala, Latvia",4.6,1588.0,https://www.facebook.com/jbmuzejs,67 754 909,+371 67 754 909,https://maps.google.com/?cid=8822037213409089670,True,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,True,2025-10-26T12:14:31.884052
ChIJh4zic7rE7kYRORzn0IySZXU,Lielupe White Dune,business_centers,"establishment,point_of_interest,tourist_attraction",OPERATIONAL,"Baltās kāpas iela 12, Jūrmala, LV-2010, Latvia","Baltās kāpas iela 12, Jūrmala",56.9904056,23.9396888,9G85XWRQ+5V,"XWRQ+5V Jūrmala, Jūrmala pilsēta, Jūrmala, Latvia",4.7,1234.0,http://www.jurmala.lv/,67 147 900,+371 67 147 900,https://maps.google.com/?cid=8459328608583228473,False,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,True,2025-10-26T12:14:32.060903
ChIJa9dGtafE7kYRhhUnm2DH_iE,"M.L. Grupa , SIA",business_centers,"establishment,point_of_interest",OPERATIONAL,"Lašu iela 5, Jūrmala, LV-2010, Latvia","Lašu iela 5, Jūrmala",56.99527759999999,23.9213076,9G85XWWC+4G,"XWWC+4G Jūrmala, Jūrmala pilsēta, Jūrmala, Latvia",,,,29 456 525,+371 29 456 525,https://maps.google.com/?cid=2449614465069946246,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:14:32.218029
ChIJs699mVjD7kYR2r1Xu3tV_pQ,Ragakāpa Nature Park (Bulduri NP),business_centers,"establishment,park,point_of_interest,tourist_attraction",OPERATIONAL,"Jūrmala, LV-2010, Latvia","Ragakāpa, Jūrmala",56.9958845,23.919767,9G85XWW9+9W,"XWW9+9W Jūrmala, Jūrmala pilsēta, Jūrmala, Latvia",4.8,1221.0,https://www.visitjurmala.lv/lv/plano/aktiva-atputa/dabas-parki-un-takas/ragakapas-dabas-parks/,67 730 078,+371 67 730 078,https://maps.google.com/?cid=10736112551610269146,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,True,2025-10-26T12:14:32.381992
ChIJiZ4MzlfD7kYRyX8fduwa52s,"Projektam.lv, SIA",business_centers,"establishment,point_of_interest",CLOSED_TEMPORARILY,"Kuģu iela 3, Jūrmala, LV-2010, Latvia","Kuģu iela 3, Jūrmala",56.9931135,23.9128279,9G85XWV7+64,"XWV7+64 Jūrmala, Jūrmala pilsēta, Jūrmala, Latvia",5.0,1.0,http://www.serveru-noma.lv/,26 335 629,+371 26 335 629,https://maps.google.com/?cid=7775212884574830537,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:14:32.529020
ChIJl6Ri5dPE7kYRzlORXdU1_jM,Smylove studio SIA,business_centers,"establishment,general_contractor,point_of_interest",OPERATIONAL,"Gleznotaju iela 2, Babites pag., Babites nov., Mezares, Babītes pagasts, Mārupes novads, LV-2101, Latvia","Gleznotaju iela 2, Babites pag., Babites nov., Mezares",56.977008,23.970421,9G85XXGC+R5,"XXGC+R5 Mežāres, Babīte parish, Mārupe Municipality, Latvia",3.0,2.0,,20 363 565,+371 20 363 565,https://maps.google.com/?cid=3746491130532942798,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,False,2025-10-26T12:14:32.689545
