place_id,name,category,google_types,business_status,formatted_address,vicinity,latitude,longitude,plus_code_global,plus_code_compound,rating,user_ratings_total,website,formatted_phone_number,international_phone_number,google_maps_url,wheelchair_accessible,editorial_summary,icon_url,opening_hours_available,collected_at
ChIJwaItoxwt6UYRQZwayQ0xdM4,SCOOTER-ZONE.EU,business_centers,"establishment,point_of_interest",OPERATIONAL,"Enerģētiķu iela 3, Salaspils, Salaspils pilsēta, Salaspils novads, LV-2121, Latvia","Enerģētiķu iela 3, Salaspils",56.85431149999999,24.3309449,9G86V83J+P9,"V83J+P9 Salaspils, Salaspils pilsēta, Salaspils Municipality, Latvia",4.6,98.0,http://scooter-zone.eu/,25 925 993,+371 25 925 993,https://maps.google.com/?cid=14876569404389891137,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,False,2025-10-26T12:11:44.949242
ChIJcWQ_uwUt6UYRkX01PVGcOTI,Lenkis alfa SIA,business_centers,"establishment,point_of_interest,store",OPERATIONAL,"Līvzemes iela 23, Salaspils, Salaspils pilsēta, Salaspils novads, LV-2169, Latvia","Līvzemes iela 23, Salaspils",56.8552134,24.3538623,9G86V943+3G,"V943+3G Salaspils, Salaspils pilsēta, Salaspils Municipality, Latvia",,,,26 895 067,+371 26 895 067,https://maps.google.com/?cid=3619095648302103953,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,False,2025-10-26T12:11:45.110959
ChIJ-xvOth4t6UYR-rzOs2sen9A,"Salaspils, regionalais pardosanas un klientu apkalposanas centrs, Baltikums",business_centers,"establishment,point_of_interest",OPERATIONAL,"Skolas iela 9, Salaspils, Salaspils pilsēta, Salaspils novads, LV-2121, Latvia","Skolas iela 9, Salaspils",56.8547652,24.3341357,9G86V83M+WM,"V83M+WM Salaspils, Salaspils pilsēta, Salaspils Municipality, Latvia",5.0,1.0,,67 980 271,+371 67 980 271,https://maps.google.com/?cid=15032767529113009402,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:11:45.291726
ChIJvyVGOxwt6UYRZUbbtJFmais,Citadele izmaksas bankomāts,business_centers,"atm,establishment,finance,point_of_interest",OPERATIONAL,"Skolas iela 4B, Salaspils, Salaspils pilsēta, Salaspils novads, LV-2121, Latvia","Skolas iela 4B, Salaspils",56.854858,24.3348331,9G86V83M+WW,"V83M+WW Salaspils, Salaspils pilsēta, Salaspils Municipality, Latvia",5.0,3.0,https://www.citadele.lv/lv/private/customer/?utm_source=googlemaps&utm_medium=atms&utm_campaign=Google_My_Business,,,https://maps.google.com/?cid=3128425667152791141,True,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/atm-71.png,True,2025-10-26T12:11:45.481738
ChIJ0cauth4t6UYRaztAdotcmVQ,"Lenoka SIA, veikals Mego",business_centers,"establishment,food,grocery_or_supermarket,point_of_interest,store",OPERATIONAL,"Skolas iela 9, Salaspils, Salaspils pilsēta, Salaspils novads, LV-2121, Latvia","Skolas iela 9, Salaspils",56.8548756,24.3342122,9G86V83M+XM,"V83M+XM Salaspils, Salaspils pilsēta, Salaspils Municipality, Latvia",3.9,432.0,http://www.mego.lv/,67 775 959,+371 67 775 959,https://maps.google.com/?cid=6096005324676807531,True,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,True,2025-10-26T12:11:45.674838
ChIJT6mBGBAt6UYR0W8-EuD1I1k,"Sērdienīts, apbedīšanas pakalpojumu birojs",business_centers,"establishment,funeral_home,point_of_interest",OPERATIONAL,"Līvzemes iela 22/5, Salaspils, Salaspils novads, Salaspils pilsēta, Salaspils novads, LV-2169, Latvia","Līvzemes iela 22/5, Salaspils, Salaspils novads",56.855459,24.350304,9G86V942+54,"V942+54 Salaspils, Salaspils pilsēta, Salaspils Municipality, Latvia",4.9,119.0,https://serdienits.lv/,29 519 576,+371 29 519 576,https://maps.google.com/?cid=6423247836288020433,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,True,2025-10-26T12:11:45.860525
ChIJI3sJEAUt6UYRq2_WzdjYsuU,Vis Auto,business_centers,"car_repair,establishment,point_of_interest",OPERATIONAL,"Līvzemes iela 22A, Salaspils, Salaspils pilsēta, Salaspils novads, LV-2169, Latvia","Līvzemes iela 22A, Salaspils",56.855491,24.351245,9G86V942+5F,"V942+5F Salaspils, Salaspils pilsēta, Salaspils Municipality, Latvia",4.0,18.0,,29 234 996,+371 29 234 996,https://maps.google.com/?cid=16551530006217912235,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,False,2025-10-26T12:11:46.023977
ChIJx_u_BMEr6UYRkD2J_RoYRBE,Kazas laukos,business_centers,"establishment,point_of_interest",OPERATIONAL,"Lauki, Baldone, Baldones pagasts, Ķekavas novads, LV-2125, Latvia","Lauki, Baldone",56.7735023,24.3361978,9G86Q8FP+CF,"Q8FP+CF Baldone, Baldones pilsēta, Latvia",4.6,17.0,https://www.kazaslaukos.lv/,26 463 601,+371 26 463 601,https://maps.google.com/?cid=1244145901262945680,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:11:46.192183
ChIJQfWUdAUt6UYRjPQgnuppzSc,"Skārdnieku un Jumtu darbi - SIA ""Gusev""",business_centers,"establishment,general_contractor,point_of_interest,roofing_contractor",OPERATIONAL,"Līvzemes iela 22, Salaspils, Salaspils pilsēta, Salaspils novads, LV-2169, Latvia","Līvzemes iela 22, Salaspils",56.8558013,24.3511947,9G86V942+8F,"V942+8F Salaspils, Salaspils pilsēta, Salaspils Municipality, Latvia",4.5,8.0,http://www.gusev.lv/,22 002 245,+371 22 002 245,https://maps.google.com/?cid=2868064994101097612,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,False,2025-10-26T12:11:46.384186
ChIJsSVGOxwt6UYRrv2hcLSCdss,Banknote,business_centers,"establishment,finance,point_of_interest,store",OPERATIONAL,"Skolas iela 11, Salaspils, Salaspils pilsēta, Salaspils novads, LV-2121, Latvia","Skolas iela 11, Salaspils",56.85522899999999,24.3332432,9G86V84M+37,"V84M+37 Salaspils, Salaspils pilsēta, Salaspils Municipality, Latvia",3.8,6.0,https://www.banknote.lv/,20 280 636,+371 20 280 636,https://maps.google.com/?cid=14661049348446617006,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,True,2025-10-26T12:11:46.544448
ChIJsSVGOxwt6UYRmJJGBtHxcIs,Drogas,business_centers,"establishment,home_goods_store,point_of_interest,store",OPERATIONAL,"Skolas iela 11, Salaspils, Salaspils pilsēta, Salaspils novads, LV-2121, Latvia","Skolas iela 11, Salaspils",56.85522899999999,24.3332433,9G86V84M+37,"V84M+37 Salaspils, Salaspils pilsēta, Salaspils Municipality, Latvia",4.5,326.0,https://www.drogas.lv/,67 084 800,+371 67 084 800,https://maps.google.com/?cid=10047796648719323800,True,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,True,2025-10-26T12:11:46.714323
ChIJIbl6DQUt6UYRv1Ml0K7Eovs,Salaspils children's sports school,business_centers,"establishment,point_of_interest",OPERATIONAL,"Līvzemes iela 22, Salaspils, Salaspils pilsēta, Salaspils novads, LV-2169, Latvia","Līvzemes iela 22, Salaspils",56.85596990000001,24.3517232,9G86V942+9M,"V942+9M Salaspils, Salaspils pilsēta, Salaspils Municipality, Latvia",4.8,24.0,http://salaspilssportaskola.lv/,67 943 115,+371 67 943 115,https://maps.google.com/?cid=18132271304842499007,True,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,True,2025-10-26T12:11:46.874594
ChIJOQlPyrou6UYRx2Lq3bxxhFk,Atvases,business_centers,"establishment,point_of_interest",OPERATIONAL,"Atvases, Daugmales pagasts, Ķekavas novads, LV-2124, Latvia",Atvases,56.7978204,24.4172028,9G86QCX8+4V,"QCX8+4V Daugmale, Daugmale Parish, Ķekava Municipality, Latvia",4.7,18.0,,29 558 332,+371 29 558 332,https://maps.google.com/?cid=6450405622292308679,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:11:47.060613
ChIJ8aoyR_HZ7kYRsQhYQ87PACY,Jaunmārupe,business_centers,"locality,political",,"Jaunmārupe, Mārupes pagasts, Mārupe Municipality, LV-2166, Latvia",Jaunmārupe,56.875469,23.9410807,,,,,,,,https://maps.google.com/?cid=2738417058241317041,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,,2025-10-26T12:11:47.238913
ChIJDa96n5TZ7kYRa8kyQmAGF_E,Kempings Viesītes-Karpu dīķis,business_centers,"establishment,lodging,point_of_interest",OPERATIONAL,"Jumtiņi, Mārupes pagasts, Mārupes novads, LV-2166, Latvia",Jumtiņi,56.86895389999999,23.9160885,9G85VW98+HC,"VW98+HC Jaunmārupe, Mārupes pagasts, Mārupe Municipality, Latvia",4.5,149.0,http://viesites.lv/,24 914 914,+371 24 914 914,https://maps.google.com/?cid=17372361098102229355,True,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,True,2025-10-26T12:11:47.410146
ChIJDQCUwJLZ7kYRwzHEtFX7Lyo,Brīvā Māras skola,business_centers,"establishment,point_of_interest,school",OPERATIONAL,"Mārupes novads ''Draugi'', Jaunmārupe, Mārupes pagasts, Mārupes novads, LV-2166, Latvia","Mārupes novads ''Draugi'', Jaunmārupe",56.87275899999999,23.921047,9G85VWFC+4C,"VWFC+4C Jaunmārupe, Mārupes pagasts, Mārupe Municipality, Latvia",,,http://www.marasskola.lv/,29 682 468,+371 29 682 468,https://maps.google.com/?cid=3039924619021922755,True,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,False,2025-10-26T12:11:47.582033
ChIJn_vqnIvZ7kYRfTMG9nOib7s,"Latvijas Darznieks , biedriba",business_centers,"establishment,point_of_interest",OPERATIONAL,"Mārupes Siltumnīcas, Mazcenu aleja 24, Jaunmārupe, Mārupes pagasts, Mārupes novads, LV-2166, Latvia","Mārupes Siltumnīcas, Mazcenu aleja 24, Jaunmārupe",56.8802539,23.9247327,9G85VWJF+4V,"VWJF+4V Jaunmārupe, Mārupes pagasts, Mārupe Municipality, Latvia",4.4,11.0,,29 103 163,+371 29 103 163,https://maps.google.com/?cid=13506192426439947133,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:11:47.743780
ChIJ7dT8dVLP7kYR4dFNGL3ibzo,Miró restorāns,business_centers,"establishment,food,point_of_interest,restaurant",OPERATIONAL,"Viesturi 1, Jaunmārupe, Mārupes pagasts, Mārupes novads, LV-2166, Latvia","Golfa klubs ""Viesturi"", Viesturi 1, Jaunmārupe",56.8987703,23.8782803,9G85VVXH+G8,"VVXH+G8 Jaunmārupe, Mārupes pagasts, Mārupe Municipality, Latvia",4.5,438.0,http://www.mirorestorans.lv/,25 770 053,+371 25 770 053,https://maps.google.com/?cid=4210833478399152609,True,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,True,2025-10-26T12:11:47.916974
ChIJSSU2Gtnb7kYRVv12UXLC_yI,Golfs Viesturi,business_centers,"establishment,point_of_interest,store",OPERATIONAL,"Golfs Viesturi, Viesturi 1, Jaunmārupe, Mārupes pagasts, Mārupes novads, LV-2166, Latvia","Golfs Viesturi, Viesturi 1, Jaunmārupe",56.8984034,23.8781563,9G85VVXH+97,"VVXH+97 Jaunmārupe, Mārupes pagasts, Mārupe Municipality, Latvia",4.7,288.0,http://viesturi.com/,26 444 390,+371 26 444 390,https://maps.google.com/?cid=2521948112599579990,True,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/golf-71.png,True,2025-10-26T12:11:48.092217
ChIJfQM9AfPZ7kYRKdbhLtxiHFQ,Baltijas pinumi,business_centers,"establishment,point_of_interest",OPERATIONAL,"Pīlādžu iela 13, Jaunmārupe, Mārupes pagasts, Mārupes novads, LV-2166, Latvia","Pīlādžu iela 13, Jaunmārupe",56.875505,23.9306487,9G85VWGJ+67,"VWGJ+67 Jaunmārupe, Mārupes pagasts, Mārupe Municipality, Latvia",4.2,9.0,,29 119 637,+371 29 119 637,https://maps.google.com/?cid=6060827896352724521,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,False,2025-10-26T12:11:48.276537
ChIJ8aoyR_HZ7kYRT4TKeNYX4jo,Marine Service Group,business_centers,"establishment,point_of_interest",OPERATIONAL,"Ozolu iela 28, Jaunmārupe, Mārupes pagasts, Mārupes novads, LV-2166, Latvia","Ozolu iela 28, Jaunmārupe",56.8768159,23.9300427,9G85VWGJ+P2,"VWGJ+P2 Jaunmārupe, Mārupes pagasts, Mārupe Municipality, Latvia",,,http://www.marinecare.lv/,67 601 701,+371 67 601 701,https://maps.google.com/?cid=4242980008853406799,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:11:48.448651
ChIJcwwQqPPZ7kYRYUGqMvkZ4b0,A. S. Technic,business_centers,"establishment,point_of_interest",OPERATIONAL,"Pīlādžu iela 7, Pīlādžu 7, Mārupes pagasts, Mārupes novads, LV-2166, Latvia","Pīlādžu iela 7, Pīlādžu 7",56.8757569,23.931403,9G85VWGJ+8H,"VWGJ+8H Jaunmārupe, Mārupes pagasts, Mārupe Municipality, Latvia",4.8,14.0,,29 595 764,+371 29 595 764,https://maps.google.com/?cid=13682245701015847265,True,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,False,2025-10-26T12:11:48.641065
ChIJzaOlkYzZ7kYRp151T3uIVBg,"EHT FABRIK, SIA",business_centers,"establishment,point_of_interest",OPERATIONAL,"Ozolu iela 28-k-1, Jaunmārupe, Mārupes pagasts, Mārupes novads, LV-2166, Latvia","Ozolu iela 28-k-1, Jaunmārupe",56.87733619999999,23.9308551,9G85VWGJ+W8,"VWGJ+W8 Jaunmārupe, Mārupes pagasts, Mārupe Municipality, Latvia",5.0,4.0,http://ehtfabrik.com/,67 933 733,+371 67 933 733,https://maps.google.com/?cid=1753176218149412519,True,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,False,2025-10-26T12:11:48.830350
ChIJe2mip_TZ7kYRAQlovmEzikA,Marine Care Baltic,business_centers,"establishment,point_of_interest,store",OPERATIONAL,"Ozolu iela 28, Jaunmārupe, Mārupes pagasts, Mārupes novads, LV-2166, Latvia","Ozolu iela 28, Jaunmārupe",56.8785479,23.9302898,9G85VWHJ+C4,"VWHJ+C4 Jaunmārupe, Mārupes pagasts, Mārupe Municipality, Latvia",4.5,25.0,http://marinecare.lv/?page_id=94&lang=en,67 601 701,+371 67 601 701,https://maps.google.com/?cid=4650586060112791809,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,False,2025-10-26T12:11:49.026178
ChIJe2mip_TZ7kYR0UEYD-kmfHg,Autohome,business_centers,"establishment,point_of_interest,real_estate_agency",OPERATIONAL,"Ozolu iela 28, Jaunmārupe, Mārupes pagasts, Mārupes novads, LV-2167, Latvia","Ozolu iela 28, Jaunmārupe",56.8783806,23.9304535,9G85VWHJ+95,"VWHJ+95 Jaunmārupe, Mārupes pagasts, Mārupe Municipality, Latvia",,,,26 402 299,+371 26 402 299,https://maps.google.com/?cid=8681856964085957073,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,False,2025-10-26T12:11:49.196202
ChIJnfeZlvPZ7kYR1PXbws8tdF4,ASSE un Ko SIA,business_centers,"establishment,point_of_interest",OPERATIONAL,"Ozolu iela 21, Jaunmārupe, Mārupes pagasts, Mārupes novads, LV-2166, Latvia","Ozolu iela 21, Jaunmārupe",56.8763331,23.9337645,9G85VWGM+GG,"VWGM+GG Jaunmārupe, Mārupes pagasts, Mārupe Municipality, Latvia",5.0,1.0,,29 287 470,+371 29 287 470,https://maps.google.com/?cid=6806115307214337492,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,False,2025-10-26T12:11:49.372871
ChIJ11viuPPZ7kYRb5s-ftuVfgw,VJV AUTO,business_centers,"establishment,point_of_interest",OPERATIONAL,"Priežu iela, Mārupe, Mārupes pagasts, Mārupes novads, LV-2166, Latvia","Priežu iela, Mārupe",56.873034,23.9333448,,,,,http://www.vjvauto.lv/kontakti/,27 836 836,+371 27 836 836,https://maps.google.com/?cid=900321745469086575,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:11:49.582451
ChIJe2mip_TZ7kYRGVa01q3HgvQ,Abrazīvie materiāli,business_centers,"establishment,point_of_interest",OPERATIONAL,"Ozolu iela 28, K-1, Jaunmārupe, Mārupes pagasts, Mārupes novads, LV-2166, Latvia","Ozolu iela 28, K-1, Jaunmārupe",56.8783885,23.9302167,9G85VWHJ+93,"VWHJ+93 Jaunmārupe, Mārupes pagasts, Mārupe Municipality, Latvia",,,,29 990 691,+371 29 990 691,https://maps.google.com/?cid=17618864241672214041,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:11:49.750610
ChIJk-TfFPXZ7kYRaFEoFBezmnk,Marupe Music & Art School,business_centers,"establishment,point_of_interest",OPERATIONAL,"Mazcenu aleja 39, Jaunmārupe, Mārupes pagasts, Mārupes novads, LV-2166, Latvia","Mazcenu aleja 39, Jaunmārupe",56.8817301,23.934658,9G85VWJM+MV,"VWJM+MV Jaunmārupe, Mārupes pagasts, Mārupe Municipality, Latvia",4.8,56.0,http://www.muzikamakslamarupe.edu.lv/,67 933 403,+371 67 933 403,https://maps.google.com/?cid=8762512936706527592,True,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,,2025-10-26T12:11:49.947707
ChIJ2UZ1qPHZ7kYROXjl-7A56As,Bērziņš&Co,business_centers,"establishment,point_of_interest",OPERATIONAL,"Kārkliņu iela 32, Jaunmārupe, Mārupes pagasts, Mārupes novads, LV-2166, Latvia","Kārkliņu iela 32, Jaunmārupe",56.871061,23.9382486,,,,,,26 410 049,+371 26 410 049,https://maps.google.com/?cid=857999161317226553,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:11:50.112060
ChIJKTsbXADZ7kYRcNXaZdu6-WA,Cenas tīrelis,business_centers,"establishment,park,point_of_interest",OPERATIONAL,"Cenas tīrelis oga, Mārupes pagasts, Mārupes novads, LV-2166, Latvia",Cenas tīrelis oga,56.8574784,23.856084,9G85VV44+XC,"VV44+XC Jaunmārupe, Mārupes pagasts, Mārupe Municipality, Latvia",5.0,4.0,,,,https://maps.google.com/?cid=6987821748311479664,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,,2025-10-26T12:11:50.307507
ChIJiT2jnizZ7kYR87fQDNi3bbo,Карер песок яунмарупе,business_centers,"establishment,point_of_interest",OPERATIONAL,"VW62+86, Jaunmārupe, Mārupes pagasts, Mārupe Municipality, LV-2166, Latvia","VW62+86, Jaunmārupe",56.8608704,23.9006137,,,,,,,,https://maps.google.com/?cid=13433595402071881715,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:11:50.509226
ChIJq8eFyP3b7kYRhxTppJ__P-E,Lapsas,business_centers,"locality,political",,"Lapsas, Babītes pagasts, Mārupes novads, LV-2107, Latvia",Lapsas,56.905359,23.8333835,,,,,,,,https://maps.google.com/?cid=16230972643198178439,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,,2025-10-26T12:11:50.690410
ChIJnSKtrnDZ7kYRlcCJW2O6MYM,Smilšu karjers LIELLAUKI,business_centers,"establishment,point_of_interest",OPERATIONAL,"Loka ceļš, Jaunmārupe, Mārupes pagasts, Mārupes novads, LV-2166, Latvia","Loka ceļš, Jaunmārupe",56.8597013,23.9028078,9G85VW53+V4,"VW53+V4 Jaunmārupe, Mārupes pagasts, Mārupe Municipality, Latvia",4.8,4.0,http://www.aspatts.lv/,29 828 334,+371 29 828 334,https://maps.google.com/?cid=9453542028727664789,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,False,2025-10-26T12:11:50.907829
ChIJQ65NxJLZ7kYRGKqZuLYBfcc,Cenas tīreļa laipu takas skatu tornis,business_centers,"establishment,point_of_interest",OPERATIONAL,"Babīte parish, Mārupe Municipality, LV-2107, Latvia",Cenas tīrelis,56.8527345,23.8254577,9G85VR3G+35,"VR3G+35 Lapsas, Babītes pagasts, Latvia",4.9,125.0,,,,https://maps.google.com/?cid=14374647469929245208,False,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,True,2025-10-26T12:11:51.436822
ChIJ3cVnwrvZ7kYRH6uViCessj0,Zivju dīķis BURAS,business_centers,"amusement_park,establishment,point_of_interest,tourist_attraction",OPERATIONAL,"BURAS Jaunviesītes 2, Mārupes pagasts, Mārupes novads, LV-2166, Latvia",BURAS Jaunviesītes 2,56.8677951,23.9051609,9G85VW94+43,"VW94+43 Jaunmārupe, Mārupes pagasts, Mārupe Municipality, Latvia",4.7,3.0,http://karpudikis.lv/,24 914 914,+371 24 914 914,https://maps.google.com/?cid=4445805067963312927,True,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,True,2025-10-26T12:11:51.604661
ChIJwXobA6nZ7kYREZLXu75ULCY,Kāršurozes,business_centers,"establishment,point_of_interest",OPERATIONAL,"VW94+Q6, Jaunmārupe, Mārupes pagasts, Mārupe Municipality, LV-2166, Latvia","VW94+Q6, Jaunmārupe",56.8695406,23.9054539,,,,,,,,https://maps.google.com/?cid=2750666650588516881,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:11:51.860178
ChIJ78zgUXLX7kYRF-GliSIdVTM,RŪJAS,business_centers,"establishment,point_of_interest",OPERATIONAL,"Rūjas iela, Jaunmārupe, Mārupes pagasts, Mārupes novads, LV-2127, Latvia","Rūjas iela, Jaunmārupe",56.8539707,23.909985,9G85VW35+HX,"VW35+HX Jaunmārupe, Mārupes pagasts, Mārupe Municipality, Latvia",5.0,1.0,,,,https://maps.google.com/?cid=3698894703130173719,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:11:52.031785
ChIJaat1_XzZ7kYRGUIBsLW5HqY,ENSO BALTIC,business_centers,"establishment,point_of_interest",OPERATIONAL,"Kalnavotiņi, Jaunmārupe, Mārupes pagasts, Mārupes novads, LV-2166, Latvia","Kalnavotiņi, Jaunmārupe",56.8760641,23.9018453,9G85VWG2+CP,"VWG2+CP Jaunmārupe, Mārupes pagasts, Mārupe Municipality, Latvia",,,https://www.ensobaltic.lv/,26 488 512,+371 26 488 512,https://maps.google.com/?cid=11970209049590448665,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:11:52.262029
ChIJ-Q9KnWXZ7kYRlyUu6WAiLo0,Dabas gardumi,business_centers,"establishment,food,point_of_interest",OPERATIONAL,"Liepsalas, Mārupes pagasts, Mārupes novads, LV-2166, Latvia",Liepsalas,56.8862791,23.8678288,9G85VVP9+G4,"VVP9+G4 Peles, Mārupes pagasts, Mārupes novads, Latvia",4.6,11.0,http://dabasgardumi.lv/,22 005 473,+371 22 005 473,https://maps.google.com/?cid=10173106407900849559,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:11:52.432567
ChIJzyzFJwDZ7kYRH14-Os0O5IE,Piedzivojumi.lv SUP saullēkts un saulriets Cenas Tīrelī,business_centers,"establishment,point_of_interest,tourist_attraction",OPERATIONAL,"VR27+MX, Lapsas, Babītes pagasts, Mārupes novads, LV-2107, Latvia","VR27+MX Cenas tīrelis, Lapsas",56.851633,23.814987,,,5.0,1.0,https://piedzivojumi.lv/,29 343 132,+371 29 343 132,https://maps.google.com/?cid=9359622200190983711,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,True,2025-10-26T12:11:52.611528
ChIJW9bH09XZ7kYR8qjRe0cpZbE,Flamingo Travel SIA,business_centers,"establishment,point_of_interest",OPERATIONAL,"Mārupe, Mārupes pagasts, Mārupe Municipality, LV-2166, Latvia",Mārupe,56.8771332,23.9064777,9G85VWG4+VH,"VWG4+VH Mārupe, Mārupes pagasts, Mārupe Municipality, Latvia",,,https://www.flamingotravel.lv/,20 410 022,+371 20 410 022,https://maps.google.com/?cid=12782668504357775602,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,True,2025-10-26T12:11:52.788773
ChIJ08_i1ePZ7kYR9L8IrIRY4DE,Marupesjumti,business_centers,"establishment,point_of_interest,roofing_contractor",OPERATIONAL,"Meži, Mārupes pagasts, Mārupes novads, LV-2166, Latvia",Meži,56.8771332,23.9064777,9G85VWG4+VH,"VWG4+VH Jaunmārupe, Mārupes pagasts, Mārupe Municipality, Latvia",,,https://marupesjumti.lv/,26 114 494,+371 26 114 494,https://maps.google.com/?cid=3593969829486837748,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,False,2025-10-26T12:11:52.966075
ChIJB_84nsbZ7kYREKOS-HFcRoY,Pieputmani.lv Piepūšamās atrakcijas,business_centers,"establishment,point_of_interest",OPERATIONAL,"Jaunmārupe Jaunmarupe, Jaunmārupe, Mārupes pagasts, Mārupes novads, LV-2166, Latvia","Jaunmārupe Jaunmarupe, Jaunmārupe",56.85541319999999,23.9167933,9G85VW48+5P,"VW48+5P Jaunmārupe, Mārupes pagasts, Mārupe Municipality, Latvia",4.4,30.0,https://pieputmani.lv/,26 166 999,+371 26 166 999,https://maps.google.com/?cid=9675522494023508752,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:11:53.150927
ChIJYZ9Z1xnZ7kYRFDVK1WB0uX0,"Tirgus partnerība, Biedrība",business_centers,"establishment,point_of_interest",OPERATIONAL,"Jumtiņi, Mārupes pagasts, Mārupes novads, LV-2166, Latvia",Jumtiņi,56.86827270000001,23.9186502,9G85VW99+8F,"VW99+8F Jaunmārupe, Mārupes pagasts, Mārupe Municipality, Latvia",,,,29 720 777,+371 29 720 777,https://maps.google.com/?cid=9059400084676556052,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:11:53.363857
ChIJb4sRtpLZ7kYRjBiAWV_Duqc,"Camping - Riga ""Musu draugiem""",business_centers,"campground,establishment,lodging,park,point_of_interest",OPERATIONAL,"Ziedkalnu iela 12, Jaunmārupe, Mārupes pagasts, Mārupes novads, LV-2166, Latvia","Ziedkalnu iela 12, Jaunmārupe",56.87294,23.917733,9G85VWF9+53,"VWF9+53 Jaunmārupe, Mārupes pagasts, Mārupe Municipality, Latvia",4.5,92.0,http://www.camping-riga.com/,29 397 428,+371 29 397 428,https://maps.google.com/?cid=12086187364293023884,True,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/camping-71.png,False,2025-10-26T12:11:53.561107
